index,left,top,right,bottom,section,line,content
0,80.203125,155.0,117.203125,265.0,question,0,W
1,116.921875,155.0,141.921875,265.0,question,0,h
2,142.359375,155.0,164.359375,265.0,question,0,a
3,164.796875,155.0,178.796875,265.0,question,0,t
4,179.203125,155.0,189.203125,265.0,question,0, 
5,188.796875,155.0,213.796875,265.0,question,0,d
6,214.109375,155.0,224.109375,265.0,question,0,i
7,223.703125,155.0,248.703125,265.0,question,0,d
8,249.109375,155.0,259.109375,265.0,question,0, 
9,258.671875,155.0,284.671875,265.0,question,0,A
10,284.390625,155.0,309.390625,265.0,question,0,n
11,308.984375,155.0,333.984375,265.0,question,0,g
12,333.546875,155.0,356.546875,265.0,question,0,e
13,356.859375,155.0,366.859375,265.0,question,0,l
14,367.296875,155.0,389.296875,265.0,question,0,a
15,388.890625,155.0,395.890625,265.0,question,0,’
16,394.84375,155.0,413.84375,265.0,question,0,s
17,414.25,155.0,424.25,265.0,question,0, 
18,423.5625,155.0,444.5625,265.0,question,0,v
19,444.875,155.0,454.875,265.0,question,0,i
20,455.03125,155.0,474.03125,265.0,question,0,s
21,474.34375,155.0,484.34375,265.0,question,0,i
22,484.78125,155.0,498.78125,265.0,question,0,t
23,498.984375,155.0,522.984375,265.0,question,0,o
24,522.5,155.0,539.5,265.0,question,0,r
25,539.90625,155.0,549.90625,265.0,question,0, 
26,549.5,155.0,574.5,265.0,question,0,d
27,574.0625,155.0,597.0625,265.0,question,0,e
28,597.375,155.0,607.375,265.0,question,0,l
29,607.6875,155.0,617.6875,265.0,question,0,i
30,617.0,155.0,638.0,265.0,question,0,v
31,637.5625,155.0,660.5625,265.0,question,0,e
32,660.078125,155.0,677.078125,265.0,question,0,r
33,677.4375,155.0,694.4375,265.0,question,0,?
34,800.2421875,430.0,826.2421875,540.0,option:0,0,A
35,826.6484375,430.0,836.6484375,540.0,option:0,0, 
36,836.2421875,430.0,861.2421875,540.0,option:0,0,p
37,861.6796875,430.0,883.6796875,540.0,option:0,0,a
38,883.8828125,430.0,902.8828125,540.0,option:0,0,c
39,903.2421875,430.0,924.2421875,540.0,option:0,0,k
40,924.6796875,430.0,946.6796875,540.0,option:0,0,a
41,946.2734375,430.0,971.2734375,540.0,option:0,0,g
42,970.8359375,430.0,993.8359375,540.0,option:0,0,e
43,994.2421875,430.0,1004.2421875,540.0,option:0,0, 
44,1002.0078125,430.0,1018.0078125,540.0,option:0,0,f
45,1018.2109375,430.0,1042.2109375,540.0,option:0,0,o
46,1041.7265625,430.0,1058.7265625,540.0,option:0,0,r
47,1059.1328125,430.0,1069.1328125,540.0,option:0,0, 
48,1068.6953125,430.0,1094.6953125,540.0,option:0,0,A
49,1094.4140625,430.0,1119.4140625,540.0,option:0,0,n
50,1119.0078125,430.0,1144.0078125,540.0,option:0,0,g
51,1143.5703125,430.0,1166.5703125,540.0,option:0,0,e
52,1166.8828125,430.0,1176.8828125,540.0,option:0,0,l
53,1177.3203125,430.0,1199.3203125,540.0,option:0,0,a
54,214.609375,650.0,244.609375,760.0,option:1,0,N
55,244.171875,650.0,267.171875,760.0,option:1,0,e
56,266.8125,650.0,297.8125,760.0,option:1,0,w
57,297.96875,650.0,316.96875,760.0,option:1,0,s
58,317.375,650.0,327.375,760.0,option:1,0, 
59,327.578125,650.0,351.578125,760.0,option:1,0,o
60,349.34375,650.0,365.34375,760.0,option:1,0,f
61,365.75,650.0,375.75,760.0,option:1,0, 
62,376.1875,650.0,390.1875,760.0,option:1,0,t
63,389.90625,650.0,414.90625,760.0,option:1,0,h
64,414.46875,650.0,437.46875,760.0,option:1,0,e
65,437.875,650.0,447.875,760.0,option:1,0, 
