index,left,top,right,bottom,section,line,content
0,52.109375,109.5,151.1171875,193.5,question,0,Which
1,151.1171875,109.5,187.21875,193.5,question,0,of
2,187.21875,109.5,240.5546875,193.5,question,0,the
3,240.5546875,109.5,379.2109375,193.5,question,0,following
4,379.2109375,109.5,589.4375,193.5,question,0,characteristics
5,589.4375,109.5,664.5,193.5,question,0,does
6,664.5,109.5,770.2109375,193.5,question,0,Angela
7,770.2109375,109.5,888.7109375,193.5,question,0,Erdman
8,888.7109375,109.5,974.578125,193.5,question,0,share
9,974.578125,109.5,1043.046875,193.5,question,0,with
10,1043.046875,109.5,1099.15625,193.5,question,0,her
11,1099.15625,109.5,1293.546875,193.5,question,0,grandfather?
12,611.546875,319.5,688.1171875,403.5,option:0,0,Love
13,688.1171875,319.5,737.640625,403.5,option:0,0,for
14,737.640625,319.5,888.171875,403.5,option:0,0,museums
15,286.34375,487.5,362.9140625,571.5,option:1,0,Love
16,362.9140625,487.5,412.203125,571.5,option:1,0,for
17,412.203125,487.5,523.375,571.5,option:1,0,writing
18,869.3125,487.5,1036.359375,571.5,option:2,0,Opposition
19,1036.359375,487.5,1073.453125,571.5,option:2,0,to
20,1073.453125,487.5,1207.125,571.5,option:2,0,polluting
21,1207.125,487.5,1261.4921875,571.5,option:2,0,the
22,1261.4921875,487.5,1321.125,571.5,option:2,0,sea
23,612.9453125,655.5,887.4921875,739.5,option:3,0,Open-mindedness
