index,left,top,right,bottom,section,line,content
0,79.5625,375.0,105.5625,485.0,,0,A
1,105.28125,375.0,130.28125,485.0,,0,n
2,129.875,375.0,154.875,485.0,,0,g
3,154.4375,375.0,177.4375,485.0,,0,e
4,177.75,375.0,187.75,485.0,,0,l
5,188.1875,375.0,210.1875,485.0,,0,a
6,210.59375,375.0,220.59375,485.0,,0, 
7,220.828125,375.0,242.828125,485.0,,0,E
8,242.34375,375.0,259.34375,485.0,,0,r
9,258.140625,375.0,283.140625,485.0,,0,d
10,283.546875,375.0,320.546875,485.0,,0,m
11,320.984375,375.0,342.984375,485.0,,0,a
12,342.703125,375.0,367.703125,485.0,,0,n
13,367.421875,375.0,392.421875,485.0,,0,n
14,392.828125,375.0,402.828125,485.0,,0, 
15,402.546875,375.0,427.546875,485.0,,0,n
16,427.109375,375.0,450.109375,485.0,,0,e
17,448.625,375.0,469.625,485.0,,0,v
18,469.1875,375.0,492.1875,485.0,,0,e
19,491.703125,375.0,508.703125,485.0,,0,r
20,509.109375,375.0,519.109375,485.0,,0, 
21,519.46875,375.0,540.46875,485.0,,0,k
22,540.1875,375.0,565.1875,485.0,,0,n
23,564.75,375.0,587.75,485.0,,0,e
24,587.390625,375.0,618.390625,485.0,,0,w
25,618.796875,375.0,628.796875,485.0,,0, 
26,628.515625,375.0,653.515625,485.0,,0,h
27,653.078125,375.0,676.078125,485.0,,0,e
28,675.59375,375.0,692.59375,485.0,,0,r
29,693.0,375.0,703.0,485.0,,0, 
30,702.59375,375.0,727.59375,485.0,,0,g
31,727.109375,375.0,744.109375,485.0,,0,r
32,743.75,375.0,765.75,485.0,,0,a
33,765.46875,375.0,790.46875,485.0,,0,n
34,790.0625,375.0,815.0625,485.0,,0,d
35,812.828125,375.0,828.828125,485.0,,0,f
36,829.265625,375.0,851.265625,485.0,,0,a
37,851.703125,375.0,865.703125,485.0,,0,t
38,865.421875,375.0,890.421875,485.0,,0,h
39,889.984375,375.0,912.984375,485.0,,0,e
40,912.5,375.0,929.5,485.0,,0,r
41,922.8125,375.0,933.8125,485.0,,0,.
42,934.21875,375.0,944.21875,485.0,,0, 
43,943.859375,375.0,973.859375,485.0,,0,H
44,973.421875,375.0,996.421875,485.0,,0,e
45,996.828125,375.0,1006.828125,485.0,,0, 
46,1006.421875,375.0,1031.421875,485.0,,0,d
47,1031.734375,375.0,1041.734375,485.0,,0,i
48,1041.296875,375.0,1064.296875,485.0,,0,e
49,1063.890625,375.0,1088.890625,485.0,,0,d
50,1089.296875,375.0,1099.296875,485.0,,0, 
51,1099.609375,375.0,1109.609375,485.0,,0,i
52,1109.328125,375.0,1134.328125,485.0,,0,n
53,1134.734375,375.0,1144.734375,485.0,,0, 
54,1144.609375,375.0,1167.609375,485.0,,0,1
55,1167.484375,375.0,1190.484375,485.0,,0,9
56,1190.359375,375.0,1213.359375,485.0,,0,4
57,1213.234375,375.0,1236.234375,485.0,,0,6
58,1235.953125,375.0,1246.953125,485.0,,0,","
59,1247.359375,375.0,1257.359375,485.0,,0, 
60,1257.515625,375.0,1276.515625,485.0,,0,s
61,1276.828125,375.0,1286.828125,485.0,,0,i
