index,left,top,right,bottom,section,line,content
0,52.109375,109.5,128.421875,193.5,question,0,Who
1,128.421875,109.5,217.296875,193.5,question,0,threw
2,217.296875,109.5,271.703125,193.5,question,0,the
3,271.703125,109.5,362.0625,193.5,question,0,bottle
4,362.0625,109.5,425.171875,193.5,question,0,into
5,425.171875,109.5,479.1015625,193.5,question,0,the
6,479.1015625,109.5,564.4140625,193.5,question,0,Baltic
7,564.4140625,109.5,639.109375,193.5,question,0,Sea?
8,526.1328125,319.5,636.15625,403.5,option:0,0,Angela
9,636.15625,319.5,791.6640625,403.5,option:0,0,Erdmann’s
10,791.6640625,319.5,973.0390625,403.5,option:0,0,grandfather
11,267.0234375,487.5,298.7421875,571.5,option:1,0,A
12,298.7421875,487.5,430.7890625,571.5,option:1,0,museum
13,430.7890625,487.5,542.1484375,571.5,option:1,0,worker
14,1001.03125,487.5,1031.8828125,571.5,option:2,0,A
15,1031.8828125,487.5,1188.140625,571.5,option:2,0,fisherman
16,624.1953125,655.5,734.21875,739.5,option:3,0,Angela
17,734.21875,655.5,874.9765625,739.5,option:3,0,Erdmann
