index,left,top,right,bottom,section,line,content
0,69.796875,155.0,184.21875,265.0,question,0,What
1,184.21875,155.0,256.640625,265.0,question,0,will
2,256.640625,155.0,411.03125,265.0,question,0,happen
3,411.03125,155.0,460.078125,265.0,question,0,to
4,460.078125,155.0,531.78125,265.0,question,0,the
5,531.78125,155.0,653.15625,265.0,question,0,bottle
6,653.15625,155.0,753.28125,265.0,question,0,after
7,753.28125,155.0,824.96875,265.0,question,0,the
8,824.96875,155.0,974.6640625,265.0,question,0,experts
9,974.6640625,155.0,1088.953125,265.0,question,0,finish
10,1088.953125,155.0,1297.21875,265.0,question,0,examining
11,1297.21875,155.0,1369.34375,265.0,question,0,the
12,1369.34375,155.0,1473.890625,265.0,question,0,text?
13,737.890625,430.0,782.15625,540.0,option:0,0,It
14,782.15625,430.0,854.515625,540.0,option:0,0,will
15,854.515625,430.0,912.078125,540.0,option:0,0,be
16,912.078125,430.0,1025.40625,540.0,option:0,0,given
17,1025.40625,430.0,1074.3515625,540.0,option:0,0,to
18,1074.3515625,430.0,1261.671875,540.0,option:0,0,Erdmann
19,338.9296875,650.0,401.015625,760.0,option:1,0,Its
20,401.015625,650.0,485.8984375,760.0,option:1,0,fate
21,485.8984375,650.0,525.4765625,760.0,option:1,0,is
22,525.4765625,650.0,599.5625,760.0,option:1,0,not
23,599.5625,650.0,740.6328125,760.0,option:1,0,known
24,1117.6796875,650.0,1161.9453125,760.0,option:2,0,It
25,1161.9453125,650.0,1234.5859375,760.0,option:2,0,will
26,1234.5859375,650.0,1321.5703125,760.0,option:2,0,stay
27,1321.5703125,650.0,1368.8515625,760.0,option:2,0,at
28,1368.8515625,650.0,1440.8984375,760.0,option:2,0,the
29,1440.8984375,650.0,1621.5703125,760.0,option:2,0,Maritime
30,1621.5703125,650.0,1801.8828125,760.0,option:2,0,Museum
31,679.546875,870.0,825.9765625,980.0,option:3,0,Photos
32,825.9765625,870.0,874.40625,980.0,option:3,0,of
33,874.40625,870.0,909.625,980.0,option:3,0,it
34,909.625,870.0,981.984375,980.0,option:3,0,will
35,981.984375,870.0,1039.546875,980.0,option:3,0,be
36,1039.546875,870.0,1114.0078125,980.0,option:3,0,put
37,1114.0078125,870.0,1173.03125,980.0,option:3,0,on
38,1173.03125,870.0,1320.65625,980.0,option:3,0,display
