index,left,top,right,bottom,section,line,content
0,51.890625,235.5,116.28125,319.5,,0,The
1,116.28125,235.5,214.015625,319.5,,0,brown
2,214.015625,235.5,286.5,319.5,,0,beer
3,286.5,235.5,384.828125,319.5,,0,"bottle,"
4,384.828125,235.5,475.421875,319.5,,0,which
5,475.421875,235.5,537.5,319.5,,0,had
6,537.5,235.5,615.78125,319.5,,0,been
7,615.78125,235.5,649.90625,319.5,,0,in
8,649.90625,235.5,703.875,319.5,,0,the
9,703.875,235.5,791.5859375,319.5,,0,water
10,791.5859375,235.5,841.1640625,319.5,,0,for
11,841.1640625,235.5,900.0,319.5,,0,101
12,900.0,235.5,991.796875,319.5,,0,"years,"
13,991.796875,235.5,1053.7421875,319.5,,0,was
14,1053.7421875,235.5,1146.265625,319.5,,0,found
15,1146.265625,235.5,1180.390625,319.5,,0,in
16,1180.390625,235.5,1234.7734375,319.5,,0,the
17,1234.7734375,235.5,1317.4609375,319.5,,0,catch
18,1317.4609375,235.5,1357.546875,319.5,,0,of
19,51.765625,319.5,166.0234375,403.5,,1,Konrad
20,166.0234375,319.5,277.140625,403.5,,1,"Fischer,"
21,277.140625,319.5,301.0078125,403.5,,1,a
22,301.0078125,319.5,461.203125,403.5,,1,"fisherman,"
23,461.203125,319.5,529.265625,403.5,,1,who
24,529.265625,319.5,591.34375,403.5,,1,had
25,591.34375,319.5,669.8359375,403.5,,1,been
26,669.8359375,319.5,724.953125,403.5,,1,out
27,724.953125,319.5,759.078125,403.5,,1,in
28,759.078125,319.5,813.0078125,403.5,,1,the
29,813.0078125,319.5,898.3203125,403.5,,1,Baltic
30,898.3203125,319.5,956.1796875,403.5,,1,Sea
31,956.1796875,319.5,1002.609375,403.5,,1,off
32,1002.609375,319.5,1056.5625,403.5,,1,the
33,1056.5625,319.5,1191.1171875,403.5,,1,northern
34,1191.1171875,319.5,1247.0546875,403.5,,1,city
35,1247.0546875,319.5,1283.0234375,403.5,,1,of
36,1283.0234375,319.5,1353.9375,403.5,,1,Kiel.
37,52.4375,403.5,159.40625,487.5,,2,Holger
38,159.40625,403.5,219.421875,487.5,,2,von
39,219.421875,403.5,350.5859375,487.5,,2,"Neuhoff,"
40,350.5859375,403.5,460.2890625,487.5,,2,curator
41,460.2890625,403.5,509.8671875,487.5,,2,for
42,509.8671875,403.5,602.359375,487.5,,2,ocean
43,602.359375,403.5,664.2578125,487.5,,2,and
44,664.2578125,403.5,775.09375,487.5,,2,science
45,775.09375,403.5,810.546875,487.5,,2,at
46,810.546875,403.5,864.75,487.5,,2,the
47,864.75,403.5,1005.2421875,487.5,,2,"museum,"
48,1005.2421875,403.5,1070.15625,487.5,,2,said
49,1070.15625,403.5,1129.75,487.5,,2,this
50,1129.75,403.5,1238.71875,487.5,,2,bottled
51,1238.71875,403.5,1372.203125,487.5,,2,message
52,1372.203125,403.5,1438.890625,487.5,,2,was
53,52.03125,487.5,110.2734375,571.5,,3,the
54,110.2734375,487.5,204.234375,571.5,,3,oldest
55,204.234375,487.5,247.5,571.5,,3,he
56,247.5,487.5,309.5546875,571.5,,3,had
57,309.5546875,487.5,394.59375,571.5,,3,come
58,394.59375,487.5,500.34375,571.5,,3,across.
59,500.34375,487.5,600.40625,571.5,,3,“There
60,600.40625,487.5,654.0625,571.5,,3,are
61,654.0625,487.5,819.828125,571.5,,3,documents
62,819.828125,487.5,884.515625,571.5,,3,that
63,884.515625,487.5,960.296875,571.5,,3,have
64,960.296875,487.5,1037.8671875,571.5,,3,been
65,1037.8671875,487.5,1130.3125,571.5,,3,found
66,1130.3125,487.5,1246.453125,571.5,,3,without
67,1246.453125,487.5,1300.859375,571.5,,3,the
68,1300.859375,487.5,1395.25,571.5,,3,bottle
69,52.03125,571.5,120.84375,655.5,,4,that
70,120.84375,571.5,174.3515625,655.5,,4,are
71,174.3515625,571.5,255.640625,655.5,,4,older
72,255.640625,571.5,317.265625,655.5,,4,and
73,317.265625,571.5,370.5625,655.5,,4,are
74,370.5625,571.5,404.6875,655.5,,4,in
75,404.6875,571.5,458.890625,655.5,,4,the
76,458.890625,571.5,609.734375,655.5,,4,"museum,”"
77,609.734375,571.5,653.4140625,655.5,,4,he
78,653.4140625,571.5,726.34375,655.5,,4,said.
79,726.34375,571.5,801.734375,655.5,,4,"“But,"
80,801.734375,571.5,870.34375,655.5,,4,with
81,870.34375,571.5,924.75,655.5,,4,the
82,924.75,571.5,1015.15625,655.5,,4,bottle
83,1015.15625,571.5,1076.78125,655.5,,4,and
84,1076.78125,571.5,1131.1875,655.5,,4,the
85,1131.1875,571.5,1290.625,655.5,,4,"document,"
86,1290.625,571.5,1349.859375,655.5,,4,this
87,1349.859375,571.5,1383.796875,655.5,,4,is
88,52.609375,655.5,184.5,739.5,,5,certainly
89,184.5,655.5,238.7578125,739.5,,5,the
90,238.7578125,655.5,332.859375,739.5,,5,oldest
91,332.859375,655.5,368.3125,739.5,,5,at
92,368.3125,655.5,422.515625,739.5,,5,the
93,422.515625,655.5,558.96875,739.5,,5,moment.
94,558.96875,655.5,587.546875,739.5,,5,It
95,587.546875,655.5,617.453125,739.5,,5,is
96,617.453125,655.5,651.625,739.5,,5,in
97,651.625,655.5,799.4375,739.5,,5,extremely
98,799.4375,655.5,880.4296875,739.5,,5,good
99,880.4296875,655.5,1043.296875,739.5,,5,condition.”
