index,left,top,right,bottom,section,line,content
0,79.5625,155.0,105.5625,265.0,question,0,A
1,105.765625,155.0,124.765625,265.0,question,0,c
2,124.96875,155.0,143.96875,265.0,question,0,c
3,144.171875,155.0,168.171875,265.0,question,0,o
4,167.6875,155.0,184.6875,265.0,question,0,r
5,183.484375,155.0,208.484375,265.0,question,0,d
6,208.796875,155.0,218.796875,265.0,question,0,i
7,218.515625,155.0,243.515625,265.0,question,0,n
8,243.109375,155.0,268.109375,265.0,question,0,g
9,268.515625,155.0,278.515625,265.0,question,0, 
10,278.953125,155.0,292.953125,265.0,question,0,t
11,293.15625,155.0,317.15625,265.0,question,0,o
12,317.5625,155.0,327.5625,265.0,question,0, 
13,327.078125,155.0,344.078125,265.0,question,0,r
14,342.84375,155.0,365.84375,265.0,question,0,e
15,366.0,155.0,385.0,265.0,question,0,s
16,384.5625,155.0,407.5625,265.0,question,0,e
17,408.0,155.0,430.0,265.0,question,0,a
18,429.515625,155.0,446.515625,265.0,question,0,r
19,445.921875,155.0,464.921875,265.0,question,0,c
20,464.640625,155.0,489.640625,265.0,question,0,h
21,489.203125,155.0,512.203125,265.0,question,0,e
22,511.71875,155.0,528.71875,265.0,question,0,r
23,528.875,155.0,547.875,265.0,question,0,s
24,547.59375,155.0,558.59375,265.0,question,0,","
25,559.0,155.0,569.0,265.0,question,0, 
26,569.4375,155.0,600.4375,265.0,question,0,w
27,600.15625,155.0,625.15625,265.0,question,0,h
28,624.71875,155.0,647.71875,265.0,question,0,e
29,647.4375,155.0,672.4375,265.0,question,0,n
30,672.84375,155.0,682.84375,265.0,question,0, 
31,682.4375,155.0,707.4375,265.0,question,0,d
32,707.75,155.0,717.75,265.0,question,0,i
33,717.34375,155.0,742.34375,265.0,question,0,d
34,742.75,155.0,752.75,265.0,question,0, 
35,752.625,155.0,777.625,265.0,question,0,R
36,777.9375,155.0,787.9375,265.0,question,0,i
37,788.140625,155.0,807.140625,265.0,question,0,c
38,806.859375,155.0,831.859375,265.0,question,0,h
39,832.296875,155.0,854.296875,265.0,question,0,a
40,853.8125,155.0,870.8125,265.0,question,0,r
41,869.609375,155.0,894.609375,265.0,question,0,d
42,895.015625,155.0,905.015625,265.0,question,0, 
43,905.21875,155.0,929.21875,265.0,question,0,P
44,929.53125,155.0,939.53125,265.0,question,0,l
45,939.96875,155.0,961.96875,265.0,question,0,a
46,962.40625,155.0,976.40625,265.0,question,0,t
47,976.203125,155.0,995.203125,265.0,question,0,z
48,995.609375,155.0,1005.609375,265.0,question,0, 
49,1006.046875,155.0,1020.046875,265.0,question,0,t
50,1019.765625,155.0,1044.765625,265.0,question,0,h
51,1044.28125,155.0,1061.28125,265.0,question,0,r
52,1060.6875,155.0,1084.6875,265.0,question,0,o
53,1084.328125,155.0,1115.328125,265.0,question,0,w
54,1115.734375,155.0,1125.734375,265.0,question,0, 
55,1126.171875,155.0,1140.171875,265.0,question,0,t
56,1139.890625,155.0,1164.890625,265.0,question,0,h
57,1164.453125,155.0,1187.453125,265.0,question,0,e
58,1187.859375,155.0,1197.859375,265.0,question,0, 
59,1197.453125,155.0,1222.453125,265.0,question,0,b
60,1222.65625,155.0,1246.65625,265.0,question,0,o
61,1247.09375,155.0,1261.09375,265.0,question,0,t
62,1261.53125,155.0,1275.53125,265.0,question,0,t
63,1275.84375,155.0,1285.84375,265.0,question,0,l
64,1285.40625,155.0,1308.40625,265.0,question,0,e
65,1308.8125,155.0,1318.8125,265.0,question,0, 
66,1319.125,155.0,1329.125,265.0,question,0,i
67,1328.84375,155.0,1353.84375,265.0,question,0,n
68,1354.28125,155.0,1368.28125,265.0,question,0,t
69,1368.484375,155.0,1392.484375,265.0,question,0,o
70,1392.890625,155.0,1402.890625,265.0,question,0, 
71,1403.328125,155.0,1417.328125,265.0,question,0,t
72,1417.046875,155.0,1442.046875,265.0,question,0,h
73,1441.609375,155.0,1464.609375,265.0,question,0,e
74,1465.015625,155.0,1475.015625,265.0,question,0, 
75,1475.171875,155.0,1494.171875,265.0,question,0,s
76,1493.734375,155.0,1516.734375,265.0,question,0,e
77,1517.171875,155.0,1539.171875,265.0,question,0,a
78,1539.53125,155.0,1556.53125,265.0,question,0,?
79,886.640625,430.0,912.640625,540.0,option:0,0,B
80,912.203125,430.0,935.203125,540.0,option:0,0,e
81,932.96875,430.0,948.96875,540.0,option:0,0,f
82,949.171875,430.0,973.171875,540.0,option:0,0,o
83,972.6875,430.0,989.6875,540.0,option:0,0,r
84,988.453125,430.0,1011.453125,540.0,option:0,0,e
85,1011.859375,430.0,1021.859375,540.0,option:0,0, 
86,1021.734375,430.0,1044.734375,540.0,option:0,0,1
87,1044.609375,430.0,1067.609375,540.0,option:0,0,9
88,1067.484375,430.0,1090.484375,540.0,option:0,0,0
89,1090.359375,430.0,1113.359375,540.0,option:0,0,1
90,391.234375,650.0,417.234375,760.0,option:1,0,A
91,417.671875,650.0,431.671875,760.0,option:1,0,t
92,432.078125,650.0,442.078125,760.0,option:1,0, 
93,442.515625,650.0,456.515625,760.0,option:1,0,t
94,456.234375,650.0,481.234375,760.0,option:1,0,h
95,480.796875,650.0,503.796875,760.0,option:1,0,e
96,504.203125,650.0,514.203125,760.0,option:1,0, 
97,514.640625,650.0,536.640625,760.0,option:1,0,a
98,536.234375,650.0,561.234375,760.0,option:1,0,g
99,560.796875,650.0,583.796875,760.0,option:1,0,e
100,584.203125,650.0,594.203125,760.0,option:1,0, 
101,594.40625,650.0,618.40625,760.0,option:1,0,o
102,616.171875,650.0,632.171875,760.0,option:1,0,f
103,632.578125,650.0,642.578125,760.0,option:1,0, 
104,642.453125,650.0,665.453125,760.0,option:1,0,5
105,665.328125,650.0,688.328125,760.0,option:1,0,4
106,1311.234375,650.0,1337.234375,760.0,option:2,0,A
107,1337.671875,650.0,1351.671875,760.0,option:2,0,t
108,1352.078125,650.0,1362.078125,760.0,option:2,0, 
109,1362.515625,650.0,1376.515625,760.0,option:2,0,t
110,1376.234375,650.0,1401.234375,760.0,option:2,0,h
111,1400.796875,650.0,1423.796875,760.0,option:2,0,e
112,1424.203125,650.0,1434.203125,760.0,option:2,0, 
113,1434.640625,650.0,1456.640625,760.0,option:2,0,a
114,1456.234375,650.0,1481.234375,760.0,option:2,0,g
115,1480.796875,650.0,1503.796875,760.0,option:2,0,e
116,1504.203125,650.0,1514.203125,760.0,option:2,0, 
117,1514.40625,650.0,1538.40625,760.0,option:2,0,o
118,1536.171875,650.0,1552.171875,760.0,option:2,0,f
119,1552.578125,650.0,1562.578125,760.0,option:2,0, 
