index,left,top,right,bottom,section,line,content
0,80.203125,155.0,117.203125,265.0,question,0,W
1,116.921875,155.0,141.921875,265.0,question,0,h
2,142.359375,155.0,164.359375,265.0,question,0,a
3,164.796875,155.0,178.796875,265.0,question,0,t
4,179.203125,155.0,189.203125,265.0,question,0, 
5,189.640625,155.0,220.640625,265.0,question,0,w
6,220.953125,155.0,230.953125,265.0,question,0,i
7,231.265625,155.0,241.265625,265.0,question,0,l
8,241.578125,155.0,251.578125,265.0,question,0,l
9,251.984375,155.0,261.984375,265.0,question,0, 
10,261.703125,155.0,286.703125,265.0,question,0,h
11,287.140625,155.0,309.140625,265.0,question,0,a
12,308.734375,155.0,333.734375,265.0,question,0,p
13,333.328125,155.0,358.328125,265.0,question,0,p
14,357.890625,155.0,380.890625,265.0,question,0,e
15,380.609375,155.0,405.609375,265.0,question,0,n
16,406.015625,155.0,416.015625,265.0,question,0, 
17,416.453125,155.0,430.453125,265.0,question,0,t
18,430.65625,155.0,454.65625,265.0,question,0,o
19,455.0625,155.0,465.0625,265.0,question,0, 
20,465.5,155.0,479.5,265.0,question,0,t
21,479.21875,155.0,504.21875,265.0,question,0,h
22,503.78125,155.0,526.78125,265.0,question,0,e
23,527.1875,155.0,537.1875,265.0,question,0, 
24,536.78125,155.0,561.78125,265.0,question,0,b
25,561.984375,155.0,585.984375,265.0,question,0,o
26,586.421875,155.0,600.421875,265.0,question,0,t
27,600.859375,155.0,614.859375,265.0,question,0,t
28,615.171875,155.0,625.171875,265.0,question,0,l
29,624.734375,155.0,647.734375,265.0,question,0,e
30,648.140625,155.0,658.140625,265.0,question,0, 
31,658.578125,155.0,680.578125,265.0,question,0,a
32,678.34375,155.0,694.34375,265.0,question,0,f
33,694.78125,155.0,708.78125,265.0,question,0,t
34,708.34375,155.0,731.34375,265.0,question,0,e
35,730.859375,155.0,747.859375,265.0,question,0,r
36,748.265625,155.0,758.265625,265.0,question,0, 
37,758.703125,155.0,772.703125,265.0,question,0,t
38,772.421875,155.0,797.421875,265.0,question,0,h
39,796.984375,155.0,819.984375,265.0,question,0,e
40,820.390625,155.0,830.390625,265.0,question,0, 
41,829.953125,155.0,852.953125,265.0,question,0,e
42,852.3125,155.0,873.3125,265.0,question,0,x
43,872.90625,155.0,897.90625,265.0,question,0,p
44,897.46875,155.0,920.46875,265.0,question,0,e
45,919.984375,155.0,936.984375,265.0,question,0,r
46,937.421875,155.0,951.421875,265.0,question,0,t
47,951.578125,155.0,970.578125,265.0,question,0,s
48,970.984375,155.0,980.984375,265.0,question,0, 
49,978.75,155.0,994.75,265.0,question,0,f
50,995.0625,155.0,1005.0625,265.0,question,0,i
51,1004.78125,155.0,1029.78125,265.0,question,0,n
52,1030.09375,155.0,1040.09375,265.0,question,0,i
53,1040.25,155.0,1059.25,265.0,question,0,s
54,1058.96875,155.0,1083.96875,265.0,question,0,h
55,1084.375,155.0,1094.375,265.0,question,0, 
56,1093.9375,155.0,1116.9375,265.0,question,0,e
57,1116.296875,155.0,1137.296875,265.0,question,0,x
58,1137.734375,155.0,1159.734375,265.0,question,0,a
59,1160.140625,155.0,1197.140625,265.0,question,0,m
60,1197.453125,155.0,1207.453125,265.0,question,0,i
61,1207.171875,155.0,1232.171875,265.0,question,0,n
62,1232.484375,155.0,1242.484375,265.0,question,0,i
63,1242.203125,155.0,1267.203125,265.0,question,0,n
64,1266.796875,155.0,1291.796875,265.0,question,0,g
65,1292.203125,155.0,1302.203125,265.0,question,0, 
66,1302.640625,155.0,1316.640625,265.0,question,0,t
67,1316.359375,155.0,1341.359375,265.0,question,0,h
68,1340.921875,155.0,1363.921875,265.0,question,0,e
